330.62,80,100,42.864,48.24
333.61,80,100,43.842,49.707
336.62,80,100,44.33,49.218
339.61,80,100,44.819,49.707
342.69,80,100,44.33,50.196
345.69,80,100,45.797,49.707
348.69,80,100,46.285,49.707
351.69,80,100,46.774,51.173
354.68,80,100,46.774,49.707
357.68,80,100,47.752,50.196
360.69,80,100,48.24,49.707
363.68,80,100,48.729,50.684
366.76,80,100,49.218,51.173
369.76,80,100,49.707,51.173
372.75,80,100,50.196,52.639
375.76,80,25,50.684,51.662
378.76,80,25,51.173,51.662
381.75,80,25,51.662,52.151
384.75,80,25,51.662,52.151
387.76,80,25,52.639,52.639
390.75,53.249,25,53.128,52.151
393.82,53.249,25,53.617,51.662
396.81,53.249,25,54.106,52.151
399.81,53.249,25,54.106,51.662
402.81,53.249,25,54.594,51.662
405.81,53.249,49.664,55.083,52.639
408.81,53.249,49.664,55.083,52.639
411.81,53.249,49.664,55.083,52.151
414.81,53.249,49.664,55.572,51.173
417.9,53.249,49.664,55.572,52.151
420.89,15.76,49.664,56.061,51.173
423.89,15.76,49.664,55.572,51.662
426.88,15.76,49.664,56.061,51.173
429.87,15.76,49.664,56.061,51.173
432.87,15.76,49.664,56.061,51.173
435.87,15.76,82.445,56.549,51.173
438.87,15.76,82.445,56.061,51.662
441.95,15.76,82.445,56.061,50.684
444.94,15.76,82.445,55.572,50.684
447.94,15.76,82.445,55.572,50.684
450.94,77.792,82.445,55.572,50.684
453.94,77.792,82.445,55.083,50.684
456.94,77.792,82.445,55.083,51.173
459.94,77.792,82.445,55.083,51.173
462.94,77.792,82.445,55.083,51.173
465.94,77.792,17.131,54.594,51.662
468.95,77.792,17.131,55.083,51.173
471.94,77.792,17.131,55.083,51.173
474.95,77.792,17.131,55.083,51.662
477.94,77.792,17.131,55.572,51.173
480.94,79.109,17.131,55.572,51.662
483.94,79.109,17.131,56.061,51.173
486.94,79.109,17.131,56.061,51.173
489.94,79.109,17.131,56.549,51.662
493.02,79.109,17.131,56.549,51.662
496.02,79.109,27.031,56.549,50.684
499.02,79.109,27.031,57.038,50.196
502.03,79.109,27.031,57.038,50.684
505.02,79.109,27.031,57.527,50.196
508.02,79.109,27.031,57.527,49.707
511.01,84.463,27.031,58.016,50.196
514,84.463,27.031,58.016,49.707
517,84.463,27.031,58.993,49.707
519.99,84.463,27.031,58.993,49.707
523,84.463,27.031,59.971,49.707
526,84.463,36.223,60.459,49.707
529,84.463,36.223,60.459,49.218
532.01,84.463,36.223,60.948,49.218
535.01,84.463,36.223,60.948,50.196
538.01,84.463,36.223,60.948,49.218
541,36.793,36.223,60.948,48.729
544.07,36.793,36.223,60.948,48.729
547.06,36.793,36.223,61.437,48.729
550.06,36.793,36.223,61.926,48.729
553.06,36.793,36.223,61.926,48.729
556.06,36.793,36.223,61.437,48.24
559.05,36.793,25,61.437,47.752
562.05,36.793,25,61.437,48.24
565.04,36.793,25,60.459,48.729
568.09,36.793,25,60.948,47.752
571.09,36.793,25,60.459,47.752
574.09,80,25,60.948,48.24
577.08,80,25,60.948,48.24
580.07,80,25,60.948,47.752
583.06,80,25,60.459,48.24
586.06,80,25,59.971,47.752
589.05,80,25,60.459,47.752
592.11,80,25,60.459,47.752
595.1,80,25,60.948,47.752
598.09,80,25,60.948,47.263
601.1,80,25,60.948,47.263
